sample_id,user,action,stem,segment_index,source_segment_index,dataset_id,label,valid_length,package_relative_dir,package_index,split,label_idx
user_12/action_0/user_12_action_0/segment_000039,user_12,0,user_12_action_0,39,40,1,D,428,user_12/action_0,12,train,3
user_12/action_0/user_12_action_0/segment_000040,user_12,0,user_12_action_0,40,41,1,H,473,user_12/action_0,12,train,7
user_12/action_0/user_12_action_0/segment_000041,user_12,0,user_12_action_0,41,42,1,W,433,user_12/action_0,12,train,22
user_12/action_0/user_12_action_0/segment_000042,user_12,0,user_12_action_0,42,43,1,Q,502,user_12/action_0,12,train,16
user_12/action_0/user_12_action_0/segment_000043,user_12,0,user_12_action_0,43,44,1,A,512,user_12/action_0,12,train,0
user_12/action_0/user_12_action_0/segment_000044,user_12,0,user_12_action_0,44,45,1,P,467,user_12/action_0,12,train,15
user_12/action_0/user_12_action_0/segment_000045,user_12,0,user_12_action_0,45,46,1,K,525,user_12/action_0,12,train,10
user_12/action_0/user_12_action_0/segment_000046,user_12,0,user_12_action_0,46,47,1,V,259,user_12/action_0,12,train,21
user_12/action_0/user_12_action_0/segment_000047,user_12,0,user_12_action_0,47,48,2,y,291,user_12/action_0,12,train,50
user_12/action_0/user_12_action_0/segment_000048,user_12,0,user_12_action_0,48,49,2,p,287,user_12/action_0,12,train,41
user_12/action_0/user_12_action_0/segment_000049,user_12,0,user_12_action_0,49,50,2,w,311,user_12/action_0,12,train,48
user_12/action_0/user_12_action_0/segment_000050,user_12,0,user_12_action_0,50,51,2,q,268,user_12/action_0,12,train,42
user_12/action_0/user_12_action_0/segment_000051,user_12,0,user_12_action_0,51,52,2,a,295,user_12/action_0,12,train,26
user_12/action_0/user_12_action_0/segment_000052,user_12,0,user_12_action_0,52,53,2,s,241,user_12/action_0,12,train,44
user_12/action_0/user_12_action_0/segment_000053,user_12,0,user_12_action_0,53,54,2,k,298,user_12/action_0,12,train,36
user_12/action_0/user_12_action_0/segment_000054,user_12,0,user_12_action_0,54,55,2,f,310,user_12/action_0,12,train,31
user_12/action_0/user_12_action_0/segment_000055,user_12,0,user_12_action_0,55,56,2,m,331,user_12/action_0,12,train,38
user_12/action_0/user_12_action_0/segment_000056,user_12,0,user_12_action_0,56,57,2,z,295,user_12/action_0,12,train,51
user_12/action_0/user_12_action_0/segment_000057,user_12,0,user_12_action_0,57,58,2,n,301,user_12/action_0,12,train,39
user_12/action_0/user_12_action_0/segment_000058,user_12,0,user_12_action_0,58,59,2,v,274,user_12/action_0,12,train,47
user_12/action_0/user_12_action_0/segment_000059,user_12,0,user_12_action_0,59,60,2,l,239,user_12/action_0,12,train,37
user_12/action_0/user_12_action_0/segment_000060,user_12,0,user_12_action_0,60,61,2,j,288,user_12/action_0,12,train,35
user_12/action_0/user_12_action_0/segment_000061,user_12,0,user_12_action_0,61,62,2,c,198,user_12/action_0,12,train,28
user_12/action_0/user_12_action_0/segment_000062,user_12,0,user_12_action_0,62,63,2,i,243,user_12/action_0,12,train,34
user_12/action_0/user_12_action_0/segment_000063,user_12,0,user_12_action_0,63,64,2,e,234,user_12/action_0,12,train,30
user_12/action_0/user_12_action_0/segment_000064,user_12,0,user_12_action_0,64,65,2,t,261,user_12/action_0,12,train,45
user_12/action_0/user_12_action_0/segment_000065,user_12,0,user_12_action_0,65,66,2,d,364,user_12/action_0,12,train,29
user_12/action_0/user_12_action_0/segment_000066,user_12,0,user_12_action_0,66,67,2,o,279,user_12/action_0,12,train,40
user_12/action_0/user_12_action_0/segment_000067,user_12,0,user_12_action_0,67,68,2,u,327,user_12/action_0,12,train,46
user_12/action_0/user_12_action_0/segment_000068,user_12,0,user_12_action_0,68,69,2,r,320,user_12/action_0,12,train,43
user_12/action_0/user_12_action_0/segment_000069,user_12,0,user_12_action_0,69,70,2,g,343,user_12/action_0,12,train,32
user_12/action_0/user_12_action_0/segment_000070,user_12,0,user_12_action_0,70,71,2,h,380,user_12/action_0,12,train,33
user_12/action_0/user_12_action_0/segment_000071,user_12,0,user_12_action_0,71,72,3,Y,183,user_12/action_0,12,train,24
user_12/action_0/user_12_action_0/segment_000072,user_12,0,user_12_action_0,72,73,3,P,324,user_12/action_0,12,train,15
user_12/action_0/user_12_action_0/segment_000073,user_12,0,user_12_action_0,73,74,3,W,348,user_12/action_0,12,train,22
user_12/action_0/user_12_action_0/segment_000074,user_12,0,user_12_action_0,74,75,3,Q,460,user_12/action_0,12,train,16
user_12/action_0/user_12_action_0/segment_000075,user_12,0,user_12_action_0,75,76,3,A,393,user_12/action_0,12,train,0
user_12/action_0/user_12_action_0/segment_000076,user_12,0,user_12_action_0,76,77,3,S,296,user_12/action_0,12,train,18
user_12/action_0/user_12_action_0/segment_000077,user_12,0,user_12_action_0,77,78,3,K,400,user_12/action_0,12,train,10
user_12/action_0/user_12_action_0/segment_000078,user_12,0,user_12_action_0,78,79,3,F,390,user_12/action_0,12,train,5
user_12/action_0/user_12_action_0/segment_000079,user_12,0,user_12_action_0,79,80,3,M,443,user_12/action_0,12,train,12
user_12/action_0/user_12_action_0/segment_000080,user_12,0,user_12_action_0,80,81,3,Z,284,user_12/action_0,12,train,25
user_12/action_0/user_12_action_0/segment_000081,user_12,0,user_12_action_0,81,82,3,N,357,user_12/action_0,12,train,13
user_12/action_0/user_12_action_0/segment_000082,user_12,0,user_12_action_0,82,83,3,V,256,user_12/action_0,12,train,21
user_12/action_0/user_12_action_0/segment_000083,user_12,0,user_12_action_0,83,84,3,L,296,user_12/action_0,12,train,11
user_12/action_0/user_12_action_0/segment_000084,user_12,0,user_12_action_0,84,85,3,J,223,user_12/action_0,12,train,9
user_12/action_0/user_12_action_0/segment_000085,user_12,0,user_12_action_0,85,86,3,C,258,user_12/action_0,12,train,2
user_12/action_0/user_12_action_0/segment_000086,user_12,0,user_12_action_0,86,87,3,I,202,user_12/action_0,12,train,8
user_12/action_0/user_12_action_0/segment_000087,user_12,0,user_12_action_0,87,88,3,E,470,user_12/action_0,12,train,4
user_12/action_0/user_12_action_0/segment_000088,user_12,0,user_12_action_0,88,89,3,T,308,user_12/action_0,12,train,19
user_12/action_0/user_12_action_0/segment_000089,user_12,0,user_12_action_0,89,90,3,D,351,user_12/action_0,12,train,3
user_12/action_0/user_12_action_0/segment_000090,user_12,0,user_12_action_0,90,91,3,O,348,user_12/action_0,12,train,14
user_12/action_0/user_12_action_0/segment_000091,user_12,0,user_12_action_0,91,92,3,U,273,user_12/action_0,12,train,20
user_12/action_0/user_12_action_0/segment_000092,user_12,0,user_12_action_0,92,93,3,R,439,user_12/action_0,12,train,17
user_12/action_0/user_12_action_0/segment_000093,user_12,0,user_12_action_0,93,94,3,G,417,user_12/action_0,12,train,6
user_12/action_0/user_12_action_0/segment_000094,user_12,0,user_12_action_0,94,95,3,H,392,user_12/action_0,12,train,7
user_13/action_0/user_13_action_0/segment_000000,user_13,0,user_13_action_0,0,0,0,f,236,user_13/action_0,13,test,31
user_13/action_0/user_13_action_0/segment_000001,user_13,0,user_13_action_0,1,1,0,j,259,user_13/action_0,13,test,35
user_13/action_0/user_13_action_0/segment_000002,user_13,0,user_13_action_0,2,2,0,b,297,user_13/action_0,13,test,27
user_13/action_0/user_13_action_0/segment_000003,user_13,0,user_13_action_0,3,3,0,e,267,user_13/action_0,13,test,30
user_13/action_0/user_13_action_0/segment_000004,user_13,0,user_13_action_0,4,4,0,u,283,user_13/action_0,13,test,46
user_13/action_0/user_13_action_0/segment_000005,user_13,0,user_13_action_0,5,5,0,n,243,user_13/action_0,13,test,39
user_13/action_0/user_13_action_0/segment_000006,user_13,0,user_13_action_0,6,6,0,m,304,user_13/action_0,13,test,38
user_13/action_0/user_13_action_0/segment_000007,user_13,0,user_13_action_0,7,7,0,g,266,user_13/action_0,13,test,32
user_13/action_0/user_13_action_0/segment_000008,user_13,0,user_13_action_0,8,8,0,z,203,user_13/action_0,13,test,51
user_13/action_0/user_13_action_0/segment_000009,user_13,0,user_13_action_0,9,9,0,y,240,user_13/action_0,13,test,50
user_13/action_0/user_13_action_0/segment_000010,user_13,0,user_13_action_0,10,10,0,r,208,user_13/action_0,13,test,43
user_13/action_0/user_13_action_0/segment_000011,user_13,0,user_13_action_0,11,11,0,c,217,user_13/action_0,13,test,28
user_13/action_0/user_13_action_0/segment_000012,user_13,0,user_13_action_0,12,12,0,o,198,user_13/action_0,13,test,40
user_13/action_0/user_13_action_0/segment_000013,user_13,0,user_13_action_0,13,13,0,i,243,user_13/action_0,13,test,34
user_13/action_0/user_13_action_0/segment_000014,user_13,0,user_13_action_0,14,14,0,d,238,user_13/action_0,13,test,29
user_13/action_0/user_13_action_0/segment_000015,user_13,0,user_13_action_0,15,15,0,h,243,user_13/action_0,13,test,33
user_13/action_0/user_13_action_0/segment_000016,user_13,0,user_13_action_0,16,16,0,w,244,user_13/action_0,13,test,48
user_13/action_0/user_13_action_0/segment_000017,user_13,0,user_13_action_0,17,17,0,q,284,user_13/action_0,13,test,42
user_13/action_0/user_13_action_0/segment_000018,user_13,0,user_13_action_0,18,18,0,p,312,user_13/action_0,13,test,41
user_13/action_0/user_13_action_0/segment_000019,user_13,0,user_13_action_0,19,19,0,k,379,user_13/action_0,13,test,36
user_13/action_0/user_13_action_0/segment_000020,user_13,0,user_13_action_0,20,20,0,v,228,user_13/action_0,13,test,47
user_13/action_0/user_13_action_0/segment_000021,user_13,0,user_13_action_0,21,21,1,T,349,user_13/action_0,13,test,19
user_13/action_0/user_13_action_0/segment_000022,user_13,0,user_13_action_0,22,22,1,F,425,user_13/action_0,13,test,5
user_13/action_0/user_13_action_0/segment_000023,user_13,0,user_13_action_0,23,23,1,J,254,user_13/action_0,13,test,9
user_13/action_0/user_13_action_0/segment_000024,user_13,0,user_13_action_0,24,24,1,B,491,user_13/action_0,13,test,1
user_13/action_0/user_13_action_0/segment_000025,user_13,0,user_13_action_0,25,25,1,X,328,user_13/action_0,13,test,23
user_13/action_0/user_13_action_0/segment_000026,user_13,0,user_13_action_0,26,26,1,E,527,user_13/action_0,13,test,4
user_13/action_0/user_13_action_0/segment_000027,user_13,0,user_13_action_0,27,27,1,U,302,user_13/action_0,13,test,20
user_13/action_0/user_13_action_0/segment_000028,user_13,0,user_13_action_0,28,28,1,N,373,user_13/action_0,13,test,13
user_13/action_0/user_13_action_0/segment_000029,user_13,0,user_13_action_0,29,29,1,M,447,user_13/action_0,13,test,12
user_13/action_0/user_13_action_0/segment_000030,user_13,0,user_13_action_0,30,30,1,G,398,user_13/action_0,13,test,6
user_13/action_0/user_13_action_0/segment_000031,user_13,0,user_13_action_0,31,31,1,Z,311,user_13/action_0,13,test,25
user_13/action_0/user_13_action_0/segment_000032,user_13,0,user_13_action_0,32,32,1,Y,422,user_13/action_0,13,test,24
user_13/action_0/user_13_action_0/segment_000033,user_13,0,user_13_action_0,33,33,1,R,440,user_13/action_0,13,test,17
user_13/action_0/user_13_action_0/segment_000034,user_13,0,user_13_action_0,34,34,1,C,292,user_13/action_0,13,test,2
user_13/action_0/user_13_action_0/segment_000035,user_13,0,user_13_action_0,35,35,1,O,277,user_13/action_0,13,test,14
user_13/action_0/user_13_action_0/segment_000036,user_13,0,user_13_action_0,36,36,1,I,291,user_13/action_0,13,test,8
user_13/action_0/user_13_action_0/segment_000037,user_13,0,user_13_action_0,37,37,1,D,365,user_13/action_0,13,test,3
user_13/action_0/user_13_action_0/segment_000038,user_13,0,user_13_action_0,38,38,1,H,361,user_13/action_0,13,test,7
user_13/action_0/user_13_action_0/segment_000039,user_13,0,user_13_action_0,39,39,1,W,375,user_13/action_0,13,test,22
user_13/action_0/user_13_action_0/segment_000040,user_13,0,user_13_action_0,40,40,1,Q,382,user_13/action_0,13,test,16
user_13/action_0/user_13_action_0/segment_000041,user_13,0,user_13_action_0,41,41,1,A,362,user_13/action_0,13,test,0
user_13/action_0/user_13_action_0/segment_000042,user_13,0,user_13_action_0,42,42,1,P,372,user_13/action_0,13,test,15
user_13/action_0/user_13_action_0/segment_000043,user_13,0,user_13_action_0,43,43,1,K,390,user_13/action_0,13,test,10
user_13/action_0/user_13_action_0/segment_000044,user_13,0,user_13_action_0,44,44,1,V,257,user_13/action_0,13,test,21
user_13/action_0/user_13_action_0/segment_000045,user_13,0,user_13_action_0,45,45,2,y,250,user_13/action_0,13,test,50
user_13/action_0/user_13_action_0/segment_000046,user_13,0,user_13_action_0,46,46,2,p,342,user_13/action_0,13,test,41
user_13/action_0/user_13_action_0/segment_000047,user_13,0,user_13_action_0,47,47,2,w,257,user_13/action_0,13,test,48
user_13/action_0/user_13_action_0/segment_000048,user_13,0,user_13_action_0,48,48,2,q,263,user_13/action_0,13,test,42
user_13/action_0/user_13_action_0/segment_000049,user_13,0,user_13_action_0,49,49,2,a,249,user_13/action_0,13,test,26
user_13/action_0/user_13_action_0/segment_000050,user_13,0,user_13_action_0,50,50,2,s,249,user_13/action_0,13,test,44
user_13/action_0/user_13_action_0/segment_000051,user_13,0,user_13_action_0,51,51,2,k,307,user_13/action_0,13,test,36
user_13/action_0/user_13_action_0/segment_000052,user_13,0,user_13_action_0,52,52,2,f,250,user_13/action_0,13,test,31
user_13/action_0/user_13_action_0/segment_000053,user_13,0,user_13_action_0,53,53,2,m,326,user_13/action_0,13,test,38
user_13/action_0/user_13_action_0/segment_000054,user_13,0,user_13_action_0,54,54,2,z,180,user_13/action_0,13,test,51
user_13/action_0/user_13_action_0/segment_000055,user_13,0,user_13_action_0,55,55,2,n,240,user_13/action_0,13,test,39
user_13/action_0/user_13_action_0/segment_000056,user_13,0,user_13_action_0,56,56,2,v,171,user_13/action_0,13,test,47
user_13/action_0/user_13_action_0/segment_000057,user_13,0,user_13_action_0,57,57,2,l,142,user_13/action_0,13,test,37
user_13/action_0/user_13_action_0/segment_000058,user_13,0,user_13_action_0,58,58,2,j,287,user_13/action_0,13,test,35
user_13/action_0/user_13_action_0/segment_000059,user_13,0,user_13_action_0,59,59,2,c,232,user_13/action_0,13,test,28
user_13/action_0/user_13_action_0/segment_000060,user_13,0,user_13_action_0,60,60,2,i,253,user_13/action_0,13,test,34
user_13/action_0/user_13_action_0/segment_000061,user_13,0,user_13_action_0,61,61,2,e,212,user_13/action_0,13,test,30
user_13/action_0/user_13_action_0/segment_000062,user_13,0,user_13_action_0,62,62,2,d,253,user_13/action_0,13,test,29
user_13/action_0/user_13_action_0/segment_000063,user_13,0,user_13_action_0,63,63,2,o,198,user_13/action_0,13,test,40
user_13/action_0/user_13_action_0/segment_000064,user_13,0,user_13_action_0,64,64,2,u,277,user_13/action_0,13,test,46
user_13/action_0/user_13_action_0/segment_000065,user_13,0,user_13_action_0,65,65,2,r,227,user_13/action_0,13,test,43
user_13/action_0/user_13_action_0/segment_000066,user_13,0,user_13_action_0,66,66,2,g,275,user_13/action_0,13,test,32
user_13/action_0/user_13_action_0/segment_000067,user_13,0,user_13_action_0,67,67,2,h,236,user_13/action_0,13,test,33
user_13/action_0/user_13_action_0/segment_000068,user_13,0,user_13_action_0,68,68,3,Y,214,user_13/action_0,13,test,24
user_13/action_0/user_13_action_0/segment_000069,user_13,0,user_13_action_0,69,69,3,P,343,user_13/action_0,13,test,15
user_13/action_0/user_13_action_0/segment_000070,user_13,0,user_13_action_0,70,70,3,W,358,user_13/action_0,13,test,22
user_13/action_0/user_13_action_0/segment_000071,user_13,0,user_13_action_0,71,71,3,Q,377,user_13/action_0,13,test,16
user_13/action_0/user_13_action_0/segment_000072,user_13,0,user_13_action_0,72,72,3,A,333,user_13/action_0,13,test,0
user_13/action_0/user_13_action_0/segment_000073,user_13,0,user_13_action_0,73,73,3,S,236,user_13/action_0,13,test,18
user_13/action_0/user_13_action_0/segment_000074,user_13,0,user_13_action_0,74,74,3,K,324,user_13/action_0,13,test,10
user_13/action_0/user_13_action_0/segment_000075,user_13,0,user_13_action_0,75,75,3,F,319,user_13/action_0,13,test,5
user_13/action_0/user_13_action_0/segment_000076,user_13,0,user_13_action_0,76,76,3,M,361,user_13/action_0,13,test,12
user_13/action_0/user_13_action_0/segment_000077,user_13,0,user_13_action_0,77,77,3,Z,285,user_13/action_0,13,test,25
user_13/action_0/user_13_action_0/segment_000078,user_13,0,user_13_action_0,78,78,3,N,310,user_13/action_0,13,test,13
user_13/action_0/user_13_action_0/segment_000079,user_13,0,user_13_action_0,79,79,3,V,221,user_13/action_0,13,test,21
user_13/action_0/user_13_action_0/segment_000080,user_13,0,user_13_action_0,80,80,3,L,234,user_13/action_0,13,test,11
user_13/action_0/user_13_action_0/segment_000081,user_13,0,user_13_action_0,81,81,3,J,240,user_13/action_0,13,test,9
user_13/action_0/user_13_action_0/segment_000082,user_13,0,user_13_action_0,82,82,3,C,208,user_13/action_0,13,test,2
user_13/action_0/user_13_action_0/segment_000083,user_13,0,user_13_action_0,83,83,3,I,263,user_13/action_0,13,test,8
user_13/action_0/user_13_action_0/segment_000084,user_13,0,user_13_action_0,84,84,3,E,339,user_13/action_0,13,test,4
user_13/action_0/user_13_action_0/segment_000085,user_13,0,user_13_action_0,85,85,3,T,271,user_13/action_0,13,test,19
user_13/action_0/user_13_action_0/segment_000086,user_13,0,user_13_action_0,86,86,3,D,296,user_13/action_0,13,test,3
user_13/action_0/user_13_action_0/segment_000087,user_13,0,user_13_action_0,87,87,3,O,269,user_13/action_0,13,test,14
user_13/action_0/user_13_action_0/segment_000088,user_13,0,user_13_action_0,88,88,3,U,304,user_13/action_0,13,test,20
user_13/action_0/user_13_action_0/segment_000089,user_13,0,user_13_action_0,89,89,3,R,395,user_13/action_0,13,test,17
user_13/action_0/user_13_action_0/segment_000090,user_13,0,user_13_action_0,90,90,3,G,346,user_13/action_0,13,test,6
user_13/action_0/user_13_action_0/segment_000091,user_13,0,user_13_action_0,91,91,3,H,320,user_13/action_0,13,test,7
user_14/action_0/user_14_action_0/segment_000000,user_14,0,user_14_action_0,0,0,0,f,351,user_14/action_0,14,val,31
user_14/action_0/user_14_action_0/segment_000001,user_14,0,user_14_action_0,1,1,0,j,304,user_14/action_0,14,val,35
user_14/action_0/user_14_action_0/segment_000002,user_14,0,user_14_action_0,2,2,0,b,281,user_14/action_0,14,val,27
user_14/action_0/user_14_action_0/segment_000003,user_14,0,user_14_action_0,3,3,0,x,242,user_14/action_0,14,val,49
