condition,architecture,objective,seed,epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
warmup,short_mid_long,whole_count_ce,23,14,1.0,0.01,0.1,2.48355555041932,1.9942607444658127,0.0001736223596875,0.0199426065829042,1.736223603638447e-05,2.5035155303712147,0.0080368521717062,0.0833333333333333,2.484906911849976,,,,,,,,,,2.4024111793701906,1.1045064534254616,2.4758647200162565
warmup,short_mid_long,whole_count_ce,23,15,1.0,0.01,0.1,2.48269049394972,1.6115742238581487,0.0001551759894736,0.0161157415766211,1.5517598882248616e-05,2.498821718557361,0.0064974910142101,0.0833333333333333,2.484906911849976,,,,,,,,,,2.2695356584867388,0.9948530529534344,1.5703340651861772
warmup,short_mid_long,whole_count_ce,23,16,1.0,0.01,0.1,2.482922085386135,1.4301965650100512,0.0001563231279402,0.0143019653994609,1.5632312753165e-05,2.497239667659372,0.0057664305281603,0.0833333333333333,2.484906911849976,,,,,,,,,,2.1630976702793534,0.876692075019449,1.2507999953324946
warmup,short_mid_long,whole_count_ce,23,17,1.0,0.01,0.1,2.482594980840634,1.2437517983572823,0.0001388556346387,0.0124375176056578,1.3885564082514546e-05,2.495046368974827,0.0050154790716301,0.0833333333333333,2.484906911849976,,,,,,,,,,2.069176245884723,0.7981160181524831,0.8639632855348045
warmup,short_mid_long,whole_count_ce,23,18,1.0,0.01,0.1,2.482790035142751,1.3163969897362122,0.0001328551093772,0.0131639694705246,1.3285510893812816e-05,2.495967312236661,0.0053074383233783,0.0833333333333333,2.484906911849976,,,,,,,,,,1.9908274141318207,0.7696804174457688,1.1886833441955087
warmup,short_mid_long,whole_count_ce,23,19,1.0,0.01,0.1,2.482712086219591,1.2995761163058257,0.0001316009290823,0.012995760759624,1.3160093139442335e-05,2.4957210213305,0.0052398024422445,0.0833333333333333,2.484906911849976,,,,,,,,,,1.9169342318828668,0.712671297809138,1.2691227864416352
warmup,short_mid_long,whole_count_ce,23,20,1.0,0.01,0.1,2.482828274035823,1.1428211384714162,0.0001247444335741,0.0114282109452453,1.2474443683020648e-05,2.494268947542227,0.0046079245627131,0.0833333333333333,2.484906911849976,0.0034079505480498,22.37109040356373,0.0005790297795422,0.2237108935123506,5.790297497988198e-05,0.2237346683482275,65.64382034251229,0.0169905561021171,65.65079662797818,1.8492395444909389,0.6651960440018502,0.9140278670853468
warmup,short_mid_long,whole_count_ce,23,21,1.0,0.01,0.1,2.482748644692557,1.093304598905954,0.0001346233105365,0.010933045618454,1.3462331677152985e-05,2.493695165942745,0.0044090278625393,0.0833333333333333,2.484906911849976,,,,,,,,,,1.788681047303336,0.6148565169455877,0.8763762382139643
warmup,short_mid_long,whole_count_ce,23,22,1.0,0.01,0.1,2.4827940796410566,1.0025123624506178,0.000121568496829,0.0100251233843179,1.215684988327355e-05,2.4928313860999944,0.0040427356889993,0.0833333333333333,2.484906911849976,,,,,,,,,,1.7321241560573215,0.5885824806308583,0.6868304842618165
warmup,short_mid_long,whole_count_ce,23,23,1.0,0.01,0.1,2.482473198600152,0.9444792427622718,0.0001171269537052,0.0094447924992752,1.1712695591720215e-05,2.491929732583681,0.0038093080723688,0.0833333333333333,2.484906911849976,,,,,,,,,,1.6828186292451344,0.5380553925817066,0.6125637433153421
warmup,short_mid_long,whole_count_ce,23,24,1.0,0.01,0.1,2.482407226004412,0.9169716128178594,0.0001039931318924,0.009169716004077,1.0399313295615504e-05,2.4915873294442945,0.0036980698497839,0.0833333333333333,2.484906911849976,,,,,,,,,,1.6349562901022512,0.4995723650910973,0.6163862765143127
warmup,short_mid_long,whole_count_ce,23,25,1.0,0.01,0.1,2.482603200331407,0.8459466012537787,9.830277177506498e-05,0.0084594659661159,9.830277367467225e-06,2.491072502480932,0.0034114578770996,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5914234624672263,0.4767130793372037,0.469703174499144
warmup,short_mid_long,whole_count_ce,23,26,1.0,0.01,0.1,2.482665653688362,0.8622329845485917,9.346592736128108e-05,0.0086223297334066,9.346592796239288e-06,2.491297335714974,0.0034767775972488,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5490699292460326,0.4500925002840833,0.5875365145235176
warmup,short_mid_long,whole_count_ce,23,27,1.0,0.01,0.1,2.482575151473027,0.7659346883965852,9.051155841551888e-05,0.0076593466106282,9.051156074326178e-06,2.490243529698935,0.0030888884721788,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5106326175433633,0.4171275130237441,0.3700439548328288
warmup,short_mid_long,whole_count_ce,23,28,1.0,0.01,0.1,2.4827286323048368,0.7762482132435665,8.299934209917441e-05,0.0077624818375863,8.29993436722989e-06,2.4904993417546177,0.0031299360191208,0.0833333333333333,2.484906911849976,,,,,,,,,,1.473184530583183,0.3855622758553483,0.4699977774576968
warmup,short_mid_long,whole_count_ce,23,29,1.0,0.01,0.1,2.482468630073403,0.7875795536730663,8.896031012604728e-05,0.0078757951988256,8.8960315410822e-06,2.490353313452611,0.0031761493921208,0.0833333333333333,2.484906911849976,,,,,,,,,,1.4368997516812638,0.3606860264238105,0.565152866704944
warmup,short_mid_long,whole_count_ce,23,30,1.0,0.01,0.1,2.482597790158349,0.8709718104894313,0.0001147128333973,0.0087097178577171,1.1471283651095954e-05,2.491319013339517,0.0035129287458247,0.0833333333333333,2.484906911849976,8.602940970117005e-06,2.249642376824076,9.13662656417615e-05,0.0224964270278702,9.136626550173625e-06,0.0224997235611949,2614.969358271008,1.0620352484005664,2615.3525450598263,1.4041141661432237,0.3397355754947908,0.8690655960504241
warmup,short_mid_long,whole_count_ce,37,1,0.1,0.001,0.01,2.5084846860980825,600.3358360986496,0.0069216645375637,0.6003358578004854,6.921664375764528e-05,3.1088897964425013,0.2393497069253254,0.0833333333333333,2.492506504058838,0.08959631510881,5821.7147723523,0.0032128178406652,5.821715221731075,3.2128175005991627e-05,5.821724504050104,64.97717249488335,0.000358588129065,64.97727609645466,24.06193358967924,24.67047398513032,1752.275058923613
warmup,short_mid_long,whole_count_ce,37,2,0.2,0.002,0.02,2.4856223403484194,148.82414089340762,0.0040953673928071,0.2976482920669237,8.19073465492267e-05,2.7833525051143204,0.1197809476445802,0.0833333333333333,2.4868807792663574,0.0358050938449015,442.8201944462052,0.0020384665260165,0.8856404823364621,4.0769327855969575e-05,0.8856527873243413,24.735041504787823,0.0011386460270868,24.735385170634157,19.47359364455415,13.77970190425748,413.2191196776503
warmup,short_mid_long,whole_count_ce,37,3,0.3,0.003,0.03,2.481485706598541,69.53063116549625,0.0028445241239848,0.2085918941873281,8.533572314473201e-05,2.6901629266558333,0.0840936658855528,0.0833333333333333,2.4849300384521484,,,,,,,,,,15.22176987127675,9.297180887343757,184.07294763509253
warmup,short_mid_long,whole_count_ce,37,4,0.4,0.004,0.04,2.481240858924984,37.45583858588476,0.0020517029233674,0.1498233608888677,8.206811551381946e-05,2.631146342742053,0.0604155088230044,0.0833333333333333,2.485482931137085,,,,,,,,,,11.523689900330956,6.573502799935267,94.27032045899487
warmup,short_mid_long,whole_count_ce,37,5,0.5,0.005,0.05,2.486160791269062,23.45216208111604,0.0015131922958902,0.1172608109944453,7.56596149548106e-05,2.603497183466532,0.0471958495289058,0.0833333333333333,2.485300064086914,0.0300695494410999,132.0957315845461,0.0009440301320144,0.6604786320591861,4.720151031702668e-05,0.6604930981842437,21.965032544066787,0.0015697445154435,21.96551363292001,8.572788010365787,5.127839088439941,56.65586041501385
warmup,short_mid_long,whole_count_ce,37,6,0.6,0.006,0.06,2.4819080222289043,14.407630447676588,0.0011097030424017,0.0864457823015531,6.658217925101474e-05,2.568420360502811,0.0348572000678376,0.0833333333333333,2.485341787338257,,,,,,,,,,6.499234475285174,4.198625118925321,32.525032726294405
warmup,short_mid_long,whole_count_ce,37,7,0.7,0.0069999999999999,0.0699999999999999,2.483395999146821,11.449193089431,0.0008556529262027,0.0801443546984774,5.989570573435955e-05,2.5636002968182456,0.0322961986053638,0.0833333333333333,2.4858222007751465,,,,,,,,,,5.2042535151548925,3.62626796006746,25.517056673611297
warmup,short_mid_long,whole_count_ce,37,8,0.8,0.008,0.08,2.4830897305795534,8.386271964252098,0.000655054620294,0.0670901783926351,5.240436856656555e-05,2.550232349287417,0.0270399341330007,0.0833333333333333,2.485062837600708,,,,,,,,,,4.358073728630342,3.0545272096709417,17.7462148354509
warmup,short_mid_long,whole_count_ce,37,9,0.9,0.009,0.09,2.4853807607739395,5.503482216401683,0.0005676744905828,0.0495313368449163,5.109070691978935e-05,2.5349631264369785,0.0199496303883821,0.0902777777777777,2.4828171730041504,,,,,,,,,,3.792646781097386,2.554619619850448,10.163180476057756
warmup,short_mid_long,whole_count_ce,37,10,1.0,0.01,0.1,2.485240831637752,5.105029974459781,0.0004671484052817,0.0510502973645156,4.671484139133431e-05,2.536337835242949,0.0205601853773802,0.0833333333333333,2.484906911849976,4.562142046038399e-05,6.364040191334062,0.0001670123077264,0.0636403958928549,1.6701228533245772e-05,0.0636530113305916,1394.9674352669058,0.366083045304311,1395.2439597067264,3.3552679420543416,2.0199144000440783,9.93990808866418
warmup,short_mid_long,whole_count_ce,37,11,1.0,0.01,0.1,2.4846486659550626,3.9403645267995415,0.0003836441375226,0.0394036446164222,3.836441430790234e-05,2.524090629846832,0.0158742801632959,0.0833333333333333,2.484906911849976,,,,,,,,,,3.042198963296598,1.7833578760980944,6.995536593319576
warmup,short_mid_long,whole_count_ce,37,12,1.0,0.01,0.1,2.484832821942853,2.5934109144079502,0.0002750400250711,0.0259341083694627,2.7504002873183004e-05,2.5107943634157954,0.0104480318124729,0.0833333333333333,2.484906911849976,,,,,,,,,,2.80005253859108,1.5580063366848915,3.4221739386268064
warmup,short_mid_long,whole_count_ce,37,13,1.0,0.01,0.1,2.485081742429487,2.097515495221504,0.000194452175824,0.0209751548133341,1.9445217479089083e-05,2.5060763888432933,0.0084482532998243,0.0833333333333333,2.484906911849976,,,,,,,,,,2.610324028231806,1.4051419455500356,2.277080567486315
warmup,short_mid_long,whole_count_ce,37,14,1.0,0.01,0.1,2.48495662561177,2.338003047977585,0.000208038904017,0.0233800299930516,2.08038912756685e-05,2.508357519947518,0.0094169989299375,0.0833333333333333,2.484906911849976,,,,,,,,,,2.454597679965467,1.2682721838483302,3.2911395892218755
warmup,short_mid_long,whole_count_ce,37,15,1.0,0.01,0.1,2.484301671719182,1.6844150162399738,0.0001402558227271,0.0168441497366522,1.4025582685980868e-05,2.501159808721887,0.0067858809222923,0.0833333333333333,2.484906911849976,,,,,,,,,,2.318011720906847,1.1459402266549985,1.5892930761261774
warmup,short_mid_long,whole_count_ce,37,16,1.0,0.01,0.1,2.483858623110694,1.494259004748832,0.0001559374977221,0.0149425899597099,1.55937498169862e-05,2.498816819691617,0.0060221558386418,0.0833333333333333,2.484906911849976,,,,,,,,,,2.201716262584299,1.0571115575025496,1.2239491075738982
warmup,short_mid_long,whole_count_ce,37,17,1.0,0.01,0.1,2.4847425298313266,1.372673046055431,0.0001093058783567,0.0137267301729503,1.0930587932025618e-05,2.4984801074108445,0.0055288065447227,0.0833333333333333,2.484906911849976,,,,,,,,,,2.0944500326494757,0.9660228262054326,1.057546390531498
warmup,short_mid_long,whole_count_ce,37,18,1.0,0.01,0.1,2.4845706649163093,1.2709527508116836,0.000108948743885,0.012709527335766,1.0894874723735938e-05,2.497291077024555,0.0051197667227219,0.0833333333333333,2.484906911849976,,,,,,,,,,1.9956465715385343,0.917209286492786,0.9000023821666965
warmup,short_mid_long,whole_count_ce,37,19,1.0,0.01,0.1,2.484320904014443,1.1929142245327131,0.0001047740633191,0.011929141860872,1.0477406661746862e-05,2.496260518666594,0.0048059891329821,0.0833333333333333,2.484906911849976,,,,,,,,,,1.9054663979453188,0.8308806013117148,0.8423957787774721
warmup,short_mid_long,whole_count_ce,37,20,1.0,0.01,0.1,2.484640787062259,1.1633798497474133,0.000115080017344,0.011633798196309,1.1508002173306864e-05,2.496286163231592,0.0046869174244907,0.0833333333333333,2.484906911849976,5.810952032114615e-05,2.664501662987369,0.0001091399891368,0.0266450149386958,1.091399932137881e-05,0.0266492435719381,458.5309737791738,0.1878177493302622,458.6037438385195,1.824791392442897,0.7673915642058787,0.8979566093155932
warmup,short_mid_long,whole_count_ce,37,21,1.0,0.01,0.1,2.484752614814115,0.9838036375694144,8.018859070176974e-05,0.0098380361228424,8.018859408106696e-06,2.494598680026765,0.0039625896451615,0.0833333333333333,2.484906911849976,,,,,,,,,,1.7492187751550068,0.7448938717735408,0.4572983331141373
warmup,short_mid_long,whole_count_ce,37,22,1.0,0.01,0.1,2.484599974397538,0.9343275477061378,7.248245692576872e-05,0.0093432754092239,7.248245770063942e-06,2.493950556970094,0.003763391995229,0.0833333333333333,2.484906911849976,,,,,,,,,,1.678313177957387,0.6710857503795787,0.4535836350692118
warmup,short_mid_long,whole_count_ce,37,23,1.0,0.01,0.1,2.484859032392912,0.9032225631395427,6.669240433587685e-05,0.0090322254110198,6.669240623157062e-06,2.4938979575638105,0.0036375885045432,0.0833333333333333,2.484906911849976,,,,,,,,,,1.614672670060714,0.648523377264223,0.4464716541992818
warmup,short_mid_long,whole_count_ce,37,24,1.0,0.01,0.1,2.484829460281924,0.844911429126989,7.142266557587887e-05,0.0084491140295698,7.142266663173804e-06,2.493285765130836,0.0034031535891696,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5571768825517875,0.6186457377395204,0.3589115880506812
warmup,short_mid_long,whole_count_ce,37,25,1.0,0.01,0.1,2.4849066734313965,0.8377882840301002,6.427804263147947e-05,0.0083778824147458,6.4278044130345525e-06,2.493290891745825,0.0033740946124069,0.0833333333333333,2.484906911849976,,,,,,,,,,1.5039388680006671,0.5904139580394233,0.4190120352414098
warmup,short_mid_long,whole_count_ce,37,26,1.0,0.01,0.1,2.4845241794487696,0.827176625470081,6.484413991023813e-05,0.0082717660795288,6.484414030315237e-06,2.492802466459816,0.0033319259124279,0.0833333333333333,2.484906911849976,,,,,,,,,,1.4536856066134218,0.5618056080427515,0.4660386587276721
warmup,short_mid_long,whole_count_ce,37,27,1.0,0.01,0.1,2.484599974397538,0.7562737385910677,5.9260906540761057e-05,0.0075627371857965,5.926090734224348e-06,2.492168672318713,0.0030462301193438,0.0833333333333333,2.484906911849976,,,,,,,,,,1.4075417251882372,0.5331927539969886,0.3280867320996758
warmup,short_mid_long,whole_count_ce,37,28,1.0,0.01,0.1,2.4844488047076174,0.7170336657875376,5.953076884381232e-05,0.0071703366023166,5.953076899800376e-06,2.4916251546954946,0.0028884836208411,0.0833333333333333,2.484906911849976,,,,,,,,,,1.3648051290216627,0.5113155038549649,0.2749802735722311
warmup,short_mid_long,whole_count_ce,37,29,1.0,0.01,0.1,2.4848294873656176,0.692771192056587,5.4775155950882657e-05,0.0069277117753372,5.4775156965258845e-06,2.491762714829174,0.0027902072662475,0.0833333333333333,2.484906911849976,,,,,,,,,,1.3261602948741946,0.4803071547293212,0.2718461111777825
warmup,short_mid_long,whole_count_ce,37,30,1.0,0.01,0.1,2.484829512807876,0.6902528387749257,5.299237188148768e-05,0.006902528270316,5.299237243642033e-06,2.4917373394596805,0.0027800005883517,0.0833333333333333,2.484906911849976,3.928737100859923e-05,1.8492248481872344,0.0001131383739495,0.0184922466633007,1.131383765561422e-05,0.018496376547488,470.6918836399912,0.2879764505784274,470.7970035317354,1.2876918609294137,0.4567468554397048,0.326319774949407
warmup,short_mid_long,whole_count_ce,53,1,0.1,0.001,0.01,2.4910859897501907,276.85095651465724,0.0047011452589966,0.2768509703369333,4.7011451528127314e-05,2.7679839507643,0.1111555293264802,0.0833333333333333,2.48571515083313,0.1134457495305693,883.7041719243847,0.0014493660738031,0.8837042088107637,1.4493659086234902e-05,0.8837080768235724,7.78966345118676,0.0001277585025988,7.7896975468917535,22.327082960617933,13.21159561324653,795.0141892818904
warmup,short_mid_long,whole_count_ce,53,2,0.2,0.002,0.02,2.480752910476133,85.3979510473097,0.0026184780931536,0.1707959092973944,5.236956001590599e-05,2.651601165174001,0.0688695267214739,0.0833333333333333,2.484906911849976,0.0521344850979965,718.5065244884154,0.0013628998321983,1.4370130457274115,2.72579935670567e-05,1.4370173965520807,27.56357990351828,0.0005228399880773,27.56366335739072,16.729004298553203,7.879489408712994,231.58536694997764
warmup,short_mid_long,whole_count_ce,53,3,0.3,0.003,0.03,2.4780308535505284,35.040288659258266,0.0016269898206386,0.1051208642591913,4.88096925022446e-05,2.5832005412976637,0.0424408250611594,0.0833333333333333,2.484906911849976,,,,,,,,,,12.27026796915445,5.464054751929646,87.38654507293964
warmup,short_mid_long,whole_count_ce,53,4,0.4,0.004,0.04,2.4823755590107277,18.40928392853466,0.0011829166559313,0.0736371390585644,4.7316665135715927e-05,2.556060061397323,0.0296830410919227,0.0833333333333333,2.484906911849976,,,,,,,,,,8.839722218078508,3.801116647900895,42.587015857795016
warmup,short_mid_long,whole_count_ce,53,5,0.5,0.005,0.05,2.483889665948339,10.179621538483952,0.0009154624974414,0.0508981074259428,4.577312727268661e-05,2.534833556403392,0.0205097195948779,0.0833333333333333,2.484906911849976,0.0111229129578722,185.9688456706085,0.0007074869821068,0.9298441845276746,3.537435070205096e-05,0.9298486158013776,83.59718250510745,0.0031803135416082,83.59758089658274,6.520170906119421,3.0488064522997647,20.96988796967237
warmup,short_mid_long,whole_count_ce,53,6,0.6,0.006,0.06,2.4821298183959857,10.32132493444236,0.0007115736240665,0.0619279490896018,4.26944160093385e-05,2.544100438050682,0.0249667213400055,0.0833333333333333,2.484906911849976,,,,,,,,,,4.986038730805179,2.505107287080276,23.472828049257576
warmup,short_mid_long,whole_count_ce,53,7,0.7,0.0069999999999999,0.0699999999999999,2.4815168060657284,6.627130846763847,0.0006623582670345,0.0463899166632616,4.6365078288888014e-05,2.5279530219079707,0.0187128620801775,0.0833333333333333,2.484906911849976,,,,,,,,,,4.00709443904857,2.1951624889587165,13.679135965808534
warmup,short_mid_long,whole_count_ce,53,8,0.8,0.008,0.08,2.483009573514613,5.779893043734736,0.0005187382960648,0.046239145677184,4.1499063597528e-05,2.529290228825633,0.0186389312527993,0.0833333333333333,2.484906911849976,,,,,,,,,,3.3573734399168504,1.9082624497799368,12.074043329734604
warmup,short_mid_long,whole_count_ce,53,9,0.9,0.009,0.09,2.484141895569951,6.778061538678234,0.00042881500427,0.0610025503292756,3.859335235688964e-05,2.5451830882008437,0.0245723256753123,0.0833333333333333,2.484906911849976,,,,,,,,,,2.9325331049408643,1.6357965294957777,15.765854663646776
warmup,short_mid_long,whole_count_ce,53,10,1.0,0.01,0.1,2.4833804268434823,5.514204405671348,0.0003202936889946,0.0551420420844255,3.202936885171611e-05,2.5385544628366548,0.0222173255683611,0.0833333333333333,2.484906911849976,0.000217279109921,2.2139058036111834,0.0001134891994618,0.0221390574801379,1.13489195472332e-05,0.0221427412359125,101.89225042472911,0.0522319865511086,101.90920445116988,2.6495539858911616,1.4757191345942,12.41733984172139
