architecture,objective,profile,seed,epoch,warmup_scale,kappa,train_task_loss,train_base_regularizer,train_p2,train_a1,train_tail,train_total_loss,val_balanced_accuracy,val_whole_count_loss,val_objective_loss
short_mid,timestep_ce,a1_tail,11,7,0.7,0.9858941939920008,2.4811604613896696,0.0001953402477773,0.0,0.0014936307312122,0.0004597717660468,2.481295311102153,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,8,0.8,0.9858941939920008,2.4812234301575287,0.0001784134936709,0.0,0.00139164559907,0.0003924893094875,2.4813641266650466,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,9,0.9,0.9858941939920008,2.479839661855911,0.0001652667928527,0.0,0.001313472617892,0.0003391952899221,2.4799862901027763,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,10,1.0,0.9858941939920008,2.479168896010328,0.0001510443531349,0.0,0.0012256997596775,0.0002847437469509,2.479317813650056,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,11,1.0,0.9858941939920008,2.47839411277574,0.0001447442584396,0.0,0.0011788052494722,0.0002686373375295,2.478536836456719,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,12,1.0,0.9858941939920008,2.476649790745799,0.0001435692061124,0.0,0.001180402833865,0.0002552892043168,2.4767913133059847,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,11,13,1.0,0.9858941939920008,2.474775936845658,0.0001478609885449,0.0,0.0012125830366813,0.0002660268247239,2.474921689796776,0.0833333333333333,2.484956979751587,2.485133647918701
short_mid,timestep_ce,a1_tail,11,14,1.0,0.9858941939920008,2.471825784742319,0.0001526160500336,0.0,0.0012527946308623,0.0002733658190308,2.4719762367143483,0.0833333333333333,2.484956979751587,2.485133647918701
short_mid,timestep_ce,a1_tail,11,15,1.0,0.9858941939920008,2.470327224255429,0.0001539656943363,0.0,0.0012605282569804,0.0002791286793446,2.470479077603444,0.0833333333333333,2.484956979751587,2.485133647918701
short_mid,timestep_ce,a1_tail,11,16,1.0,0.9858941939920008,2.468822743519243,0.0001604629172649,0.0,0.0013059954771695,0.0002986337111344,2.4689809278859123,0.0833333333333333,2.484956979751587,2.485133647918701
short_mid,timestep_ce,a1_tail,11,17,1.0,0.9858941939920008,2.467108180313636,0.0001653792093533,0.0,0.0013575472597677,0.0002962448271035,2.467271223741226,0.0833333333333333,2.484956979751587,2.485133647918701
short_mid,timestep_ce,a1_tail,11,18,1.0,0.9858941939920008,2.4657349918877607,0.0001678356184285,0.0,0.0013783925482217,0.0002999635853703,2.465900431401553,0.0833333333333333,2.4849867820739746,2.485360622406006
short_mid,timestep_ce,a1_tail,11,19,1.0,0.9858941939920008,2.464590438261705,0.0001714954293163,0.0,0.0014175519077892,0.000297402326565,2.464759489755417,0.0833333333333333,2.485018014907837,2.4855878353118896
short_mid,timestep_ce,a1_tail,11,20,1.0,0.9858941939920008,2.4629807767687484,0.0001686192988241,0.0,0.0013911795121955,0.0002950134569921,2.463147035359105,0.0833333333333333,2.485015630722046,2.4855878353118896
short_mid,timestep_ce,a1_tail,11,21,1.0,0.9858941939920008,2.4621308781398965,0.0001768230510877,0.0,0.0014436393134655,0.0003245911408069,2.462305181818452,0.0833333333333333,2.4849367141723637,2.485133647918701
short_mid,timestep_ce,a1_tail,11,22,1.0,0.9858941939920008,2.462396780102676,0.0001875298985772,0.0,0.0015246518240382,0.0003506470874966,2.4625816973064114,0.0833333333333333,2.4849655628204346,2.485360622406006
short_mid,timestep_ce,a1_tail,11,23,1.0,0.9858941939920008,2.461272377565683,0.0001986338373268,0.0,0.0016063105278101,0.0003800277606016,2.461468233709286,0.0833333333333333,2.485046863555908,2.485815048217773
short_mid,timestep_ce,a1_tail,11,24,1.0,0.9858941939920008,2.458367436765188,0.0001981668793036,0.0,0.0016176981168996,0.0003639705959884,2.4585627705217843,0.0833333333333333,2.484956979751587,2.485133647918701
short_mid,timestep_ce,a1_tail,11,25,1.0,0.9858941939920008,2.458209323800985,0.0002059751156081,0.0,0.0016734679574194,0.0003862831807292,2.4584124420678144,0.0833333333333333,2.4846465587615967,2.48492169380188
short_mid,timestep_ce,a1_tail,11,26,1.0,0.9858941939920008,2.4569719096264206,0.000228585158077,0.0,0.0018695720512317,0.0004162795246042,2.457197320235576,0.0833333333333333,2.4845964908599854,2.484694719314575
short_mid,timestep_ce,a1_tail,11,27,1.0,0.9858941939920008,2.4546303642391134,0.0002280283154155,0.0,0.0018583638916151,0.000421919207539,2.4548551568476142,0.0833333333333333,2.484386444091797,2.485164165496826
short_mid,timestep_ce,a1_tail,11,28,1.0,0.9858941939920008,2.4512213745543963,0.0002212058238323,0.0,0.0018011721319129,0.0004108860921092,2.4514394491757048,0.0833333333333333,2.484745740890503,2.485603094100952
short_mid,timestep_ce,a1_tail,11,29,1.0,0.9858941939920008,2.4484419958111343,0.0002272312852282,0.0,0.0018562302239825,0.0004160825164209,2.4486660144825607,0.0833333333333333,2.48291015625,2.4843318462371826
short_mid,timestep_ce,a1_tail,11,30,1.0,0.9858941939920008,2.448523315833481,0.0002448575251788,0.0,0.0019951819974396,0.000453393245232,2.448764736599028,0.0833333333333333,2.4839484691619877,2.4858758449554443
short_mid,timestep_ce,a1_tail,11,31,1.0,0.9858941939920008,2.446399814290557,0.0002644214259777,0.0,0.0021409994418445,0.000503214793989,2.446660488279674,0.0833333333333333,2.4814579486846924,2.483726739883423
short_mid,timestep_ce,a1_tail,11,32,1.0,0.9858941939920008,2.444244484072503,0.0002813916374879,0.0,0.0022681452463767,0.0005457711941242,2.444521883884108,0.0833333333333333,2.481362581253052,2.4856886863708496
short_mid,timestep_ce,a1_tail,11,33,1.0,0.9858941939920008,2.441202753792531,0.000297563713867,0.0,0.0023843540862946,0.0005912828790552,2.441496055015393,0.0833333333333333,2.4823555946350098,2.4869823455810547
short_mid,timestep_ce,a1_tail,11,34,1.0,0.9858941939920008,2.438734982797488,0.0003188761055003,0.0,0.0025599703279671,0.0006287906740132,2.43904940068414,0.0833333333333333,2.4815518856048584,2.485799789428711
short_mid,timestep_ce,a1_tail,11,35,1.0,0.9858941939920008,2.4375979494104696,0.0003351556346491,0.0,0.0026808742404933,0.0006706821212762,2.4379283528319733,0.0833333333333333,2.4807145595550537,2.485419273376465
short_mid,timestep_ce,a1_tail,11,36,1.0,0.9858941939920008,2.4345224018556526,0.0003477917177035,0.0,0.0027870158656867,0.0006909013520487,2.4348652949636858,0.0833333333333333,2.4794223308563232,2.485325813293457
short_mid,timestep_ce,a1_tail,11,37,1.0,0.9858941939920008,2.4302338105265737,0.0003659555394155,0.0,0.0029349635221326,0.0007245918434203,2.4305946125220923,0.0833333333333333,2.4794955253601074,2.48600697517395
short_mid,timestep_ce,a1_tail,11,38,1.0,0.9858941939920008,2.4275995523712104,0.0003673579438033,0.0,0.0029576809931764,0.0007158983171205,2.4279616999338907,0.0833333333333333,2.48010516166687,2.486672878265381
short_mid,timestep_ce,a1_tail,11,39,1.0,0.9858941939920008,2.424954123012786,0.0003647221101643,0.0,0.0029461484405624,0.0007010725439394,2.4253137050109967,0.0902777777777777,2.478567123413086,2.4847869873046875
short_mid,timestep_ce,a1_tail,11,40,1.0,0.9858941939920008,2.422325142894883,0.000364001415442,0.0,0.0029495313309578,0.0006904827508412,2.4226840531354106,0.0902777777777777,2.476367712020874,2.4833309650421143
short_mid,timestep_ce,a1_tail,11,41,1.0,0.9858941939920008,2.4200456273740416,0.0003689419989223,0.0,0.0029962527627372,0.0006931670947924,2.4204093704125147,0.0902777777777777,2.475873708724976,2.4843575954437256
short_mid,timestep_ce,a1_tail,11,42,1.0,0.9858941939920008,2.4177041919629465,0.0004019082558746,0.0,0.0032373546901609,0.0007817277822262,2.418100438717105,0.0902777777777777,2.4760072231292725,2.4846153259277344
short_mid,timestep_ce,a1_tail,11,43,1.0,0.9858941939920008,2.4167268025895607,0.000444164725959,0.0,0.0035584045833749,0.0008832425548913,2.4171646527702344,0.0972222222222222,2.473679542541504,2.485802173614502
short_mid,timestep_ce,a1_tail,11,44,1.0,0.9858941939920008,2.413359994116831,0.0004654972441434,0.0,0.0037160221553005,0.0009389500500972,2.4138189342879595,0.0902777777777777,2.473333835601806,2.485421895980835
short_mid,timestep_ce,a1_tail,11,45,1.0,0.9858941939920008,2.41227196333946,0.0004696462258517,0.0,0.0037403959254357,0.0009560661959275,2.4127349693475617,0.0972222222222222,2.47627067565918,2.487933158874512
short_mid,timestep_ce,a1_tail,11,46,1.0,0.9858941939920008,2.406430447983865,0.0004828818284777,0.0,0.0038550939104758,0.0009737241681201,2.4069064886352485,0.1041666666666666,2.4727261066436768,2.485874891281128
short_mid,timestep_ce,a1_tail,11,47,1.0,0.9858941939920008,2.401800904955183,0.0004814622899486,0.0,0.0038820513233176,0.000932571464663,2.402275587728635,0.0972222222222222,2.4727468490600586,2.486952781677246
short_mid,timestep_ce,a1_tail,11,48,1.0,0.9858941939920008,2.401195666876184,0.0005076199355406,0.0,0.0041198621214673,0.0009563371554945,2.401696134557412,0.0972222222222222,2.470569133758545,2.4874932765960693
short_mid,timestep_ce,a1_tail,11,49,1.0,0.9858941939920008,2.399285256554871,0.0005414168929068,0.0,0.0043856729160218,0.0010284958763942,2.3998190695980943,0.0972222222222222,2.471911191940308,2.488905668258667
short_mid,timestep_ce,a1_tail,11,50,1.0,0.9858941939920008,2.395074221845748,0.0005463354162096,0.0,0.0044206235487264,0.0010427305472472,2.3956128053123487,0.0972222222222222,2.475311279296875,2.49371337890625
short_mid,timestep_ce,a1_tail,23,1,0.1,1.645542335721244,2.5018402151314607,0.0002618869421955,0.0,0.0020108889241778,0.000607980400097,2.5018833245755063,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,2,0.2,1.645542335721244,2.4866810809314357,0.0002046824000509,0.0,0.0015823483205017,0.000464475617843,2.486748450389212,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,3,0.3,1.645542335721244,2.4845027394220875,0.0001936333463667,0.0,0.0014915351359984,0.0004447982304893,2.484598340758358,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,4,0.4,1.645542335721244,2.484001388648291,0.0001891447273151,0.0,0.0014553671272346,0.0004360800775901,2.484125862843814,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,5,0.5,1.645542335721244,2.4826458797192203,0.0001841849411425,0.0,0.0014225653306181,0.0004192840679838,2.4827973900071107,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,6,0.6,1.645542335721244,2.481064917914018,0.0001752204564279,0.0,0.0013595181829881,0.0003926863371099,2.4812379117266445,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,7,0.7,1.645542335721244,2.480642577251756,0.0001662333203674,0.0,0.0012920825724552,0.0003702506419515,2.480834056095905,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,8,0.8,1.645542335721244,2.478562556938132,0.0001535759056079,0.0,0.0012055528205907,0.0003302062201099,2.4787646731082837,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,9,0.9,1.645542335721244,2.477208306580115,0.0001474333844482,0.0,0.0011688536501901,0.0003054801587767,2.477426626185747,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,10,1.0,1.645542335721244,2.475897901439831,0.0001473697126684,0.0,0.0011692759230261,0.0003044211748046,2.476140394473445,0.0833333333333333,2.484947443008423,2.485133647918701
short_mid,timestep_ce,a1_tail,23,11,1.0,1.645542335721244,2.474501479308084,0.0001522622671015,0.0,0.0012120446286415,0.0003105780605079,2.47475200799164,0.0833333333333333,2.484987497329712,2.485360860824585
short_mid,timestep_ce,a1_tail,23,12,1.0,1.645542335721244,2.471888511398368,0.00015603830351,0.0,0.0012381807516253,0.0003222022775645,2.4721452775387265,0.0833333333333333,2.484906911849976,2.4849066734313965
short_mid,timestep_ce,a1_tail,23,13,1.0,1.645542335721244,2.4700753405664546,0.0001633866845035,0.0,0.0013015426982077,0.0003323241992375,2.470344272209732,0.0833333333333333,2.484947443008423,2.485133647918701
short_mid,timestep_ce,a1_tail,23,14,1.0,1.645542335721244,2.468608939504049,0.0001768852602498,0.0,0.0013994393155312,0.0003694132848629,2.468900049820209,0.0833333333333333,2.485018014907837,2.4855878353118896
short_mid,timestep_ce,a1_tail,23,15,1.0,1.645542335721244,2.465954936104674,0.0001899850389057,0.0,0.0015078043074646,0.0003920460116637,2.4662675533360336,0.0833333333333333,2.484977960586548,2.485360622406006
short_mid,timestep_ce,a1_tail,23,16,1.0,1.645542335721244,2.464768272669098,0.0001922369963271,0.0,0.0015258416976289,0.0003965282202586,2.465084640581719,0.0833333333333333,2.485062837600708,2.485815048217773
short_mid,timestep_ce,a1_tail,23,17,1.0,1.645542335721244,2.463671500424305,0.0001980868099949,0.0,0.001578847896516,0.0004020201708727,2.4639975208013274,0.0833333333333333,2.485222339630127,2.48655366897583
short_mid,timestep_ce,a1_tail,23,18,1.0,1.645542335721244,2.462538440543485,0.0002061751789454,0.0,0.0016443147794896,0.000417437013421,2.4628777261855475,0.0833333333333333,2.485360860824585,2.4872922897338867
short_mid,timestep_ce,a1_tail,23,19,1.0,1.645542335721244,2.4603135803275182,0.0002144602252204,0.0,0.001708719217765,0.000435883057131,2.4606665021991567,0.0833333333333333,2.4854257106781006,2.4879159927368164
short_mid,timestep_ce,a1_tail,23,20,1.0,1.645542335721244,2.4572528791509685,0.0002269648415388,0.0,0.0017977106820137,0.0004719377736494,2.4576263353869754,0.0833333333333333,2.485666990280152,2.488882064819336
short_mid,timestep_ce,a1_tail,23,21,1.0,1.645542335721244,2.4559827626469626,0.0002483386403008,0.0,0.001957120172673,0.0005262661743316,2.4563913989600543,0.0833333333333333,2.4859914779663086,2.490529060363769
short_mid,timestep_ce,a1_tail,23,22,1.0,1.645542335721244,2.452639505908329,0.0002589623928979,0.0,0.0020567082836839,0.0005329156127355,2.453065580837493,0.0833333333333333,2.4856479167938232,2.490147352218628
short_mid,timestep_ce,a1_tail,23,23,1.0,1.645542335721244,2.4515654178987067,0.0002664246837041,0.0,0.002113697809935,0.0005505489301266,2.4520038499684422,0.0833333333333333,2.485624313354492,2.49003529548645
short_mid,timestep_ce,a1_tail,23,24,1.0,1.645542335721244,2.449727543044624,0.0002742315760103,0.0,0.0021872599999918,0.0005550557848257,2.450178863259478,0.0833333333333333,2.485471725463867,2.490901231765747
short_mid,timestep_ce,a1_tail,23,25,1.0,1.645542335721244,2.446517017745315,0.0002800001549011,0.0,0.0022314991116709,0.0005685024185562,2.4469777540577877,0.0833333333333333,2.4856457710266118,2.4903743267059326
short_mid,timestep_ce,a1_tail,23,26,1.0,1.645542335721244,2.443662456719272,0.000273129372399,0.0,0.0021866061239825,0.0005446875841788,2.44411191636642,0.0833333333333333,2.4849414825439453,2.488912343978882
short_mid,timestep_ce,a1_tail,23,27,1.0,1.645542335721244,2.441284269556121,0.0002789148050376,0.0,0.0022341167688908,0.0005550311384209,2.441743198237197,0.0833333333333333,2.4851720333099365,2.489254236221313
short_mid,timestep_ce,a1_tail,23,28,1.0,1.645542335721244,2.4384566551641838,0.0002961120653849,0.0,0.0023591493413881,0.000601971259438,2.438943938831454,0.0833333333333333,2.485435724258423,2.4904816150665283
short_mid,timestep_ce,a1_tail,23,29,1.0,1.645542335721244,2.435380035341299,0.0003162055976028,0.0,0.0025121594190905,0.0006498965036393,2.4359004066651124,0.0833333333333333,2.4852499961853027,2.4915976524353027
short_mid,timestep_ce,a1_tail,23,30,1.0,1.645542335721244,2.434301069394241,0.0003368328620496,0.0,0.0026627738185454,0.0007055547634795,2.4348553519651115,0.0833333333333333,2.483710289001465,2.4919159412384038
short_mid,timestep_ce,a1_tail,23,31,1.0,1.645542335721244,2.43234430450991,0.0003469406810758,0.0,0.0027389536065124,0.0007304531973329,2.432915203747774,0.0833333333333333,2.482785940170288,2.48804783821106
short_mid,timestep_ce,a1_tail,23,32,1.0,1.645542335721244,2.4285011755209576,0.0003440381797331,0.0,0.0027202966954821,0.0007200849996227,2.429067284638213,0.0833333333333333,2.4814908504486084,2.488450765609741
short_mid,timestep_ce,a1_tail,23,33,1.0,1.645542335721244,2.424075447548687,0.0003627655825951,0.0,0.0028540551088984,0.0007736007165522,2.424672365598957,0.0833333333333333,2.481975078582764,2.4907214641571045
short_mid,timestep_ce,a1_tail,23,34,1.0,1.645542335721244,2.42431298344558,0.0004017706131406,0.0,0.0031419748451605,0.0008757311318601,2.4249741115996843,0.0833333333333333,2.482409238815308,2.49531626701355
short_mid,timestep_ce,a1_tail,23,35,1.0,1.645542335721244,2.423342117138861,0.0004167250550324,0.0,0.0032635670974401,0.0009036834260349,2.424027841390718,0.0902777777777777,2.4808263778686523,2.491356611251831
short_mid,timestep_ce,a1_tail,23,36,1.0,1.645542335721244,2.418709850557495,0.0003925487616002,0.0,0.0030917709291769,0.000833716531438,2.419355804046132,0.0833333333333333,2.482577323913574,2.489440679550171
short_mid,timestep_ce,a1_tail,23,37,1.0,1.645542335721244,2.4153004308165453,0.0003812859989899,0.0,0.0030211087147161,0.0007917511967377,2.4159278245883224,0.0902777777777777,2.478879690170288,2.4884228706359863
short_mid,timestep_ce,a1_tail,23,38,1.0,1.645542335721244,2.413156087960721,0.0003895624889391,0.0,0.0030697151584143,0.0008259096540343,2.41379710729274,0.0902777777777777,2.4756388664245605,2.4875364303588867
short_mid,timestep_ce,a1_tail,23,39,1.0,1.645542335721244,2.410211751054774,0.0004128942603931,0.0,0.0032413902799895,0.0008875523703276,2.410891198865723,0.0902777777777777,2.475146532058716,2.489813327789306
short_mid,timestep_ce,a1_tail,23,40,1.0,1.645542335721244,2.4055374817675856,0.0004258904182921,0.0,0.003367879196341,0.0008910248425136,2.40623828219875,0.0972222222222222,2.4735286235809326,2.4902467727661133
short_mid,timestep_ce,a1_tail,23,41,1.0,1.645542335721244,2.4044972065188595,0.0004531715991253,0.0,0.0035918792513345,0.000939836656064,2.405242929360132,0.0972222222222222,2.472792625427246,2.493732213973999
short_mid,timestep_ce,a1_tail,23,42,1.0,1.645542335721244,2.4021357164530666,0.0004754931034388,0.0,0.0037768970238823,0.0009780339710334,2.402918138520443,0.0972222222222222,2.4717459678649902,2.4899182319641118
